Geometry Wars: Galaxies,[1-Player - Points] Beta - Claduo,Nintendo Wii,"20,743,825",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Beta - Claduo,Nintendo Wii,"14,088,050",Ginger Stowe
Geometry Wars: Galaxies,[1-Player - Points] Beta - Claduo,Nintendo Wii,"12,886,725",Andrew Mee
Geometry Wars: Galaxies,[1-Player - Points] Beta - Claduo,Nintendo Wii,"10,714,375",Magnus Andersson
Geometry Wars: Galaxies,[1-Player - Points] Beta - Maseis,Nintendo Wii,"253,838,900",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Beta - Maseis,Nintendo Wii,"91,230,300",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Beta - Maseis,Nintendo Wii,"82,878,175",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Beta - Maseis,Nintendo Wii,"59,120,875",Ginger Stowe
Geometry Wars: Galaxies,[1-Player - Points] Beta - Maseis,Nintendo Wii,"48,153,925",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Beta - Maseis,Nintendo Wii,"33,214,650",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Beta - Maseis,Nintendo Wii,"29,331,475",Magnus Andersson
Geometry Wars: Galaxies,[1-Player - Points] Beta - Maseis,Nintendo Wii,"27,115,600",Andrew Mee
Geometry Wars: Galaxies,[1-Player - Points] Beta - Sureis,Nintendo Wii,"28,641,450",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Beta - Sureis,Nintendo Wii,"7,978,800",Ginger Stowe
Geometry Wars: Galaxies,[1-Player - Points] Beta - Sureis,Nintendo Wii,"7,083,500",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Beta - Sureis,Nintendo Wii,"4,183,025",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Beta - Sureis,Nintendo Wii,"3,426,500",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Beta - Sureis,Nintendo Wii,"3,063,800",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Beta - Sureis,Nintendo Wii,"3,040,350",Andrew Mee
Geometry Wars: Galaxies,[1-Player - Points] Beta - Sureis,Nintendo Wii,"769,050",Magnus Andersson
Geometry Wars: Galaxies,[1-Player - Points] Delta - Battris,Nintendo Wii,"500,132,400",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Delta - Battris,Nintendo Wii,"29,942,475",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Delta - Battris,Nintendo Wii,"27,841,450",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Delta - Battris,Nintendo Wii,"13,278,675",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Delta - Battris,Nintendo Wii,"9,065,950",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Delta - Clatris,Nintendo Wii,"325,597,900",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Delta - Clatris,Nintendo Wii,"31,527,225",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Delta - Clatris,Nintendo Wii,"19,199,950",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Delta - Clatris,Nintendo Wii,"10,421,325",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Delta - Clatris,Nintendo Wii,"7,361,250",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Delta - Fliduo,Nintendo Wii,"31,573,425",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Delta - Fliduo,Nintendo Wii,"19,673,925",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Delta - Fliduo,Nintendo Wii,"12,475,925",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Delta - Fliduo,Nintendo Wii,"7,743,425",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Delta - Fliduo,Nintendo Wii,"5,526,125",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Delta - Masduo,Nintendo Wii,"111,377,075",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Delta - Masduo,Nintendo Wii,"74,944,175",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Delta - Masduo,Nintendo Wii,"62,371,300",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Delta - Masduo,Nintendo Wii,"39,446,625",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Delta - Masduo,Nintendo Wii,"21,778,850",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Delta - Surpente,Nintendo Wii,"16,800,050",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Delta - Surpente,Nintendo Wii,"8,238,750",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Delta - Surpente,Nintendo Wii,"6,385,950",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Delta - Surpente,Nintendo Wii,"6,298,150",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Delta - Surpente,Nintendo Wii,"4,917,550",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Delta - Zooeis,Nintendo Wii,"3,210,950",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Delta - Zooeis,Nintendo Wii,"2,117,000",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Delta - Zooeis,Nintendo Wii,"1,976,750",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Delta - Zooeis,Nintendo Wii,"1,831,400",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Battetra,Nintendo Wii,"35,908,750",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Battetra,Nintendo Wii,"11,961,800",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Battetra,Nintendo Wii,"11,734,900",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Battetra,Nintendo Wii,"7,199,150",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Battetra,Nintendo Wii,"4,251,700",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Clahex,Nintendo Wii,"19,448,800",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Clahex,Nintendo Wii,"18,072,875",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Clahex,Nintendo Wii,"15,745,575",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Clahex,Nintendo Wii,"10,120,425",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Clahex,Nintendo Wii,"5,126,275",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Loseis,Nintendo Wii,"100,010,475",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Loseis,Nintendo Wii,"39,860,250",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Loseis,Nintendo Wii,"28,183,750",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Loseis,Nintendo Wii,"19,792,275",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Loseis,Nintendo Wii,"11,887,000",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Minduo,Nintendo Wii,"2,001,488,375",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Minduo,Nintendo Wii,"696,365,600",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Minduo,Nintendo Wii,"566,894,325",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Minduo,Nintendo Wii,"184,003,175",Brian Seitter
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Minduo,Nintendo Wii,"162,365,675",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Minduo,Nintendo Wii,"73,522,757",Ginger Stowe
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Minduo,Nintendo Wii,"40,637,250",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Surduo,Nintendo Wii,"24,303,350",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Surduo,Nintendo Wii,"7,497,700",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Surduo,Nintendo Wii,"7,073,925",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Surduo,Nintendo Wii,"5,285,475",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Epsilon - Surduo,Nintendo Wii,"4,273,525",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Epsilon- Roceis,Nintendo Wii,"35,905,125",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Epsilon- Roceis,Nintendo Wii,"32,073,775",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Epsilon- Roceis,Nintendo Wii,"30,081,550",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Epsilon- Roceis,Nintendo Wii,"21,007,625",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Epsilon- Roceis,Nintendo Wii,"13,431,850",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Epsilon- Roceis,Nintendo Wii,"1,062,475",Ginger Stowe
Geometry Wars: Galaxies,[1-Player - Points] Epsilon- Varduo,Nintendo Wii,"13,729,300",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Epsilon- Varduo,Nintendo Wii,"13,038,300",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Epsilon- Varduo,Nintendo Wii,"6,204,650",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Epsilon- Varduo,Nintendo Wii,"3,203,950",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Epsilon- Varduo,Nintendo Wii,"2,570,200",Ginger Stowe
Geometry Wars: Galaxies,[1-Player - Points] Eta - Bathex,Nintendo Wii,"66,993,700",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Eta - Bathex,Nintendo Wii,"27,245,575",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Eta - Bathex,Nintendo Wii,"22,839,800",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Eta - Bathex,Nintendo Wii,"15,452,900",Brian Seitter
Geometry Wars: Galaxies,[1-Player - Points] Eta - Bathex,Nintendo Wii,"11,143,125",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Eta - Clatetra,Nintendo Wii,"18,288,900",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Eta - Clatetra,Nintendo Wii,"11,767,550",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Eta - Clatetra,Nintendo Wii,"11,621,825",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Eta - Clatetra,Nintendo Wii,"11,042,050",Brian Seitter
Geometry Wars: Galaxies,[1-Player - Points] Eta - Clatetra,Nintendo Wii,"3,792,025",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Eta - Flitetra,Nintendo Wii,"19,304,350",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Eta - Flitetra,Nintendo Wii,"14,555,050",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Eta - Flitetra,Nintendo Wii,"7,866,800",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Eta - Losduo,Nintendo Wii,"100,391,375",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Eta - Losduo,Nintendo Wii,"17,657,025",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Eta - Losduo,Nintendo Wii,"17,212,125",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Eta - Losduo,Nintendo Wii,"5,372,575",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Eta - Mastetra,Nintendo Wii,"48,512,200",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Eta - Mastetra,Nintendo Wii,"44,581,075",Ginger Stowe
Geometry Wars: Galaxies,[1-Player - Points] Eta - Mastetra,Nintendo Wii,"37,684,500",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Eta - Mastetra,Nintendo Wii,"22,575,825",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Eta - Mintris,Nintendo Wii,"631,105,100",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Eta - Mintris,Nintendo Wii,"455,590,175",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Eta - Mintris,Nintendo Wii,"292,883,550",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Eta - Mintris,Nintendo Wii,"191,612,025",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Eta - Surtetra,Nintendo Wii,"11,187,900",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Eta - Surtetra,Nintendo Wii,"10,707,300",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Eta - Surtetra,Nintendo Wii,"9,417,950",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Eta - Surtetra,Nintendo Wii,"5,555,400",Brian Seitter
Geometry Wars: Galaxies,[1-Player - Points] Eta - Surtetra,Nintendo Wii,"2,744,150",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Eta - Vireis,Nintendo Wii,"22,745,675",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Eta - Vireis,Nintendo Wii,"16,989,375",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Eta - Vireis,Nintendo Wii,"16,056,275",Ginger Stowe
Geometry Wars: Galaxies,[1-Player - Points] Eta - Vireis,Nintendo Wii,"9,111,525",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Eta - Vireis,Nintendo Wii,"8,142,975",Brian Seitter
Geometry Wars: Galaxies,[1-Player - Points] Eta - Vireis,Nintendo Wii,"723,050",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Batduo,Nintendo Wii,"84,507,375",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Batduo,Nintendo Wii,"23,962,950",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Batduo,Nintendo Wii,"20,031,950",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Batduo,Nintendo Wii,"7,708,550",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Batduo,Nintendo Wii,"2,823,150",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Flieis,Nintendo Wii,"19,280,575",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Flieis,Nintendo Wii,"18,160,975",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Flieis,Nintendo Wii,"17,254,525",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Flieis,Nintendo Wii,"13,394,475",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Flieis,Nintendo Wii,"6,077,500",Ginger Stowe
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Flieis,Nintendo Wii,"6,050,000",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Mineis,Nintendo Wii,"463,257,000",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Mineis,Nintendo Wii,"414,576,750",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Mineis,Nintendo Wii,"397,320,000",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Mineis,Nintendo Wii,"372,676,050",Dave Vogt
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Mineis,Nintendo Wii,"247,461,500",John Eden
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Mineis,Nintendo Wii,"191,626,375",Brian Seitter
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Mineis,Nintendo Wii,"190,329,350",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Mineis,Nintendo Wii,"26,494,000",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Orbeis,Nintendo Wii,"16,005,675",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Orbeis,Nintendo Wii,"4,581,475",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Orbeis,Nintendo Wii,"4,379,275",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Orbeis,Nintendo Wii,"1,951,000",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Vareis,Nintendo Wii,"49,095,075",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Vareis,Nintendo Wii,"42,456,100",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Vareis,Nintendo Wii,"37,306,550",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Vareis,Nintendo Wii,"18,098,800",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Vareis,Nintendo Wii,"8,632,425",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Gamma - Vareis,Nintendo Wii,"5,123,050",Ginger Stowe
Geometry Wars: Galaxies,[1-Player - Points] Geometry Wars:  Retro Evolved,Nintendo Wii,"3,480,400",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Geometry Wars:  Retro Evolved,Nintendo Wii,"425,800",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Geometry Wars:  Retro Evolved,Nintendo Wii,"369,225",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Flihex,Nintendo Wii,"15,769,025",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Flihex,Nintendo Wii,"7,397,275",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Flihex,Nintendo Wii,"4,285,225",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Flihex,Nintendo Wii,"3,625,625",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Flihex,Nintendo Wii,"1,432,725",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Lostetra,Nintendo Wii,"150,163,225",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Lostetra,Nintendo Wii,"26,215,000",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Lostetra,Nintendo Wii,"9,192,150",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Lostetra,Nintendo Wii,"4,051,250",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Maspente,Nintendo Wii,"38,798,050",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Maspente,Nintendo Wii,"32,070,550",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Maspente,Nintendo Wii,"32,011,300",Ginger Stowe
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Maspente,Nintendo Wii,"24,290,600",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Maspente,Nintendo Wii,"17,680,050",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Maspente,Nintendo Wii,"13,101,750",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Orbtris,Nintendo Wii,"51,006,250",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Orbtris,Nintendo Wii,"10,020,250",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Orbtris,Nintendo Wii,"9,826,075",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Orbtris,Nintendo Wii,"6,017,875",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Orbtris,Nintendo Wii,"5,990,200",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Roctris,Nintendo Wii,"41,554,875",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Roctris,Nintendo Wii,"23,533,125",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Roctris,Nintendo Wii,"21,026,525",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Roctris,Nintendo Wii,"12,305,525",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Roctris,Nintendo Wii,"6,518,450",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Surhex,Nintendo Wii,"9,343,300",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Surhex,Nintendo Wii,"8,872,200",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Surhex,Nintendo Wii,"1,510,200",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Surhex,Nintendo Wii,"530,300",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Virtris,Nintendo Wii,"11,334,850",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Virtris,Nintendo Wii,"8,768,750",Ginger Stowe
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Virtris,Nintendo Wii,"6,204,325",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Virtris,Nintendo Wii,"3,173,750",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Zootris,Nintendo Wii,"3,959,900",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Zootris,Nintendo Wii,"1,617,575",Brian Seitter
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Zootris,Nintendo Wii,"762,875",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Kappa - Zootris,Nintendo Wii,"566,925",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Clazeroth,Nintendo Wii,"28,966,450",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Clazeroth,Nintendo Wii,"20,822,450",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Clazeroth,Nintendo Wii,"16,756,875",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Flizeroth,Nintendo Wii,"14,070,575",John Eden
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Flizeroth,Nintendo Wii,"12,471,300",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Flizeroth,Nintendo Wii,"10,571,025",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Flizeroth,Nintendo Wii,"10,175,100",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Maszeroth,Nintendo Wii,"51,833,475",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Maszeroth,Nintendo Wii,"38,076,525",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Maszeroth,Nintendo Wii,"31,464,025",Ginger Stowe
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Minzeroth,Nintendo Wii,"4,463,654,775",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Minzeroth,Nintendo Wii,"1,784,952,925",John Eden
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Minzeroth,Nintendo Wii,"1,308,098,600",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Minzeroth,Nintendo Wii,"1,123,866,725",Brian Seitter
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Minzeroth,Nintendo Wii,"442,359,575",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Orbzeroth,Nintendo Wii,"9,821,475",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Orbzeroth,Nintendo Wii,"5,794,400",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Orbzeroth,Nintendo Wii,"4,938,600",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Porzeroth,Nintendo Wii,"15,035,675",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Porzeroth,Nintendo Wii,"9,279,500",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Porzeroth,Nintendo Wii,"7,726,700",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Roczeroth,Nintendo Wii,"117,282,325",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Roczeroth,Nintendo Wii,"79,264,100",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Roczeroth,Nintendo Wii,"24,753,575",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Lambda - Roczeroth,Nintendo Wii,"1,554,975",Ginger Stowe
Geometry Wars: Galaxies,[1-Player - Points] Theta - Bathepta,Nintendo Wii,"20,955,700",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Theta - Bathepta,Nintendo Wii,"8,862,100",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Theta - Bathepta,Nintendo Wii,"8,037,950",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Theta - Bathepta,Nintendo Wii,"3,013,200",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Theta - Clapente,Nintendo Wii,"14,455,450",Chris Helmin
Geometry Wars: Galaxies,[1-Player - Points] Theta - Clapente,Nintendo Wii,"7,800,500",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Theta - Clapente,Nintendo Wii,"7,136,850",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Theta - Clapente,Nintendo Wii,"5,538,700",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Theta - Clapente,Nintendo Wii,"4,186,550",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Theta - Flipente,Nintendo Wii,"24,526,775",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Theta - Flipente,Nintendo Wii,"11,386,600",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Theta - Flipente,Nintendo Wii,"4,290,850",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Theta - Flipente,Nintendo Wii,"3,474,150",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Theta - Lostris,Nintendo Wii,"10,894,350",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Theta - Lostris,Nintendo Wii,"5,833,200",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Theta - Lostris,Nintendo Wii,"4,848,250",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Theta - Lostris,Nintendo Wii,"2,959,300",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Theta - Orbduo,Nintendo Wii,"8,622,900",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Theta - Orbduo,Nintendo Wii,"5,648,850",Patrick Scott Patterson
Geometry Wars: Galaxies,[1-Player - Points] Theta - Orbduo,Nintendo Wii,"4,227,325",Marc Cohen
Geometry Wars: Galaxies,[1-Player - Points] Theta - Poreis,Nintendo Wii,"21,234,200",Gregrey Hall
Geometry Wars: Galaxies,[1-Player - Points] Theta - Poreis,Nintendo Wii,"9,671,925",William Willemstyn III
Geometry Wars: Galaxies,[1-Player - Points] Theta - Poreis,Nintendo Wii,"6,132,775",Marc Cohen
